state,race,gender,year,group_id,Y,n,Y_bar,latent_group_pref,lon,lat
Idaho,Other,Female,2003,Idaho_2003_0_2,2,3,0.6666666666666666,1.054845313003987,-113.93,43.5648
Idaho,Other,Female,2004,Idaho_2004_0_2,7,8,0.875,1.2641005165886965,-113.93,43.5648
Idaho,Other,Female,2005,Idaho_2005_0_2,3,4,0.75,1.4207112215014166,-113.93,43.5648
Idaho,Other,Female,2006,Idaho_2006_0_2,3,3,1,1.5474412129693633,-113.93,43.5648
Idaho,Other,Female,2007,Idaho_2007_0_2,7,7,1,1.657593643278019,-113.93,43.5648
Idaho,Other,Female,2008,Idaho_2008_0_2,6,7,0.8571428571428571,1.7452187286742968,-113.93,43.5648
Idaho,Other,Female,2009,Idaho_2009_0_2,4,4,1,1.7843877279045366,-113.93,43.5648
Idaho,Other,Female,2010,Idaho_2010_0_2,3,3,1,1.7402686321922562,-113.93,43.5648
Idaho,Other,Female,2011,Idaho_2011_0_2,4,4,1,1.5890283872778455,-113.93,43.5648
Idaho,Other,Female,2012,Idaho_2012_0_2,7,8,0.875,1.337390499222783,-113.93,43.5648
Idaho,Other,Female,2013,Idaho_2013_0_2,3,3,1,1.0305991052274868,-113.93,43.5648
Idaho,Other,Female,2014,Idaho_2014_0_2,4,4,1,0.7424287571456865,-113.93,43.5648
Idaho,Other,Female,2015,Idaho_2015_0_2,6,7,0.8571428571428571,0.5506280903050528,-113.93,43.5648
Idaho,Other,Female,2016,Idaho_2016_0_2,5,7,0.7142857142857143,0.5094742097509354,-113.93,43.5648
Idaho,Other,Female,2017,Idaho_2017_0_2,3,3,1,0.6322848099276669,-113.93,43.5648
Idaho,Other,Female,2018,Idaho_2018_0_2,1,1,1,0.8903976494565515,-113.93,43.5648
Idaho,Other,Female,2019,Idaho_2019_0_2,3,4,0.75,1.2263784317269026,-113.93,43.5648
Idaho,Other,Female,2020,Idaho_2020_0_2,6,7,0.8571428571428571,1.5739334009023123,-113.93,43.5648
Idaho,Other,Female,2021,Idaho_2021_0_2,2,2,1,1.8771174990788397,-113.93,43.5648
Idaho,Other,Female,2022,Idaho_2022_0_2,7,7,1,2.104304751973362,-113.93,43.5648
Idaho,Other,Female,2023,Idaho_2023_0_2,1,1,1,2.2545245661783313,-113.93,43.5648
Idaho,Other,Female,2024,Idaho_2024_0_2,5,5,1,2.3544638568882874,-113.93,43.5648
Idaho,Other,Male,2000,Idaho_2000_1_2,2,2,1,2.245505581630913,-113.93,43.5648
Idaho,Other,Male,2001,Idaho_2001_1_2,2,2,1,2.932986046174057,-113.93,43.5648
Idaho,Other,Male,2002,Idaho_2002_1_2,4,4,1,3.442828086110156,-113.93,43.5648
Idaho,Other,Male,2003,Idaho_2003_1_2,1,1,1,3.7505452713441616,-113.93,43.5648
Idaho,Other,Male,2004,Idaho_2004_1_2,1,1,1,3.8573587955797,-113.93,43.5648
Idaho,Other,Male,2005,Idaho_2005_1_2,6,6,1,3.7839393241403467,-113.93,43.5648
Idaho,Other,Male,2006,Idaho_2006_1_2,2,2,1,3.5659208575419328,-113.93,43.5648
Idaho,Other,Male,2007,Idaho_2007_1_2,6,6,1,3.249835733497028,-113.93,43.5648
Idaho,Other,Male,2008,Idaho_2008_1_2,3,3,1,2.8865387010154158,-113.93,43.5648
Idaho,Other,Male,2009,Idaho_2009_1_2,6,6,1,2.5212101692889597,-113.93,43.5648
Idaho,Other,Male,2010,Idaho_2010_1_2,3,3,1,2.1828409547303522,-113.93,43.5648
Idaho,Other,Male,2011,Idaho_2011_1_2,3,4,0.75,1.878336932895074,-113.93,43.5648
Idaho,Other,Male,2012,Idaho_2012_1_2,10,10,1,1.5949921873743347,-113.93,43.5648
Idaho,Other,Male,2013,Idaho_2013_1_2,2,2,1,1.3108999889037638,-113.93,43.5648
Idaho,Other,Male,2014,Idaho_2014_1_2,4,4,1,1.0086717475494686,-113.93,43.5648
Idaho,Other,Male,2015,Idaho_2015_1_2,5,6,0.8333333333333334,0.6860907021518216,-113.93,43.5648
Idaho,Other,Male,2016,Idaho_2016_1_2,3,5,0.6,0.35875902033702745,-113.93,43.5648
Idaho,Other,Male,2017,Idaho_2017_1_2,3,6,0.5,0.05360115780158245,-113.93,43.5648
Idaho,Other,Male,2018,Idaho_2018_1_2,1,1,1,-0.20345771467326754,-113.93,43.5648
Idaho,Other,Male,2019,Idaho_2019_1_2,1,9,0.1111111111111111,-0.3991985612466415,-113.93,43.5648
Idaho,Other,Male,2020,Idaho_2020_1_2,0,1,0,-0.5378044300282585,-113.93,43.5648
Idaho,Other,Male,2021,Idaho_2021_1_2,1,6,0.16666666666666669,-0.6359024898280305,-113.93,43.5648
Idaho,Other,Male,2022,Idaho_2022_1_2,2,5,0.4,-0.7109259784639165,-113.93,43.5648
Idaho,Other,Male,2023,Idaho_2023_1_2,0,3,0,-0.7698085879111067,-113.93,43.5648
Idaho,Other,Male,2024,Idaho_2024_1_2,1,3,0.33333333333333337,-0.8046291743793694,-113.93,43.5648
Idaho,White,Female,2000,Idaho_2000_0_0,6,6,1,2.5588857972132146,-113.93,43.5648
Idaho,White,Female,2001,Idaho_2001_0_0,4,4,1,2.423478035803761,-113.93,43.5648
Idaho,White,Female,2002,Idaho_2002_0_0,8,8,1,2.144966987300209,-113.93,43.5648
Idaho,White,Female,2003,Idaho_2003_0_0,12,13,0.9230769230769231,1.7217682757146044,-113.93,43.5648
Idaho,White,Female,2004,Idaho_2004_0_0,4,4,1,1.1719878762116134,-113.93,43.5648
Idaho,White,Female,2005,Idaho_2005_0_0,7,10,0.7,0.5346852212030938,-113.93,43.5648
Idaho,White,Female,2006,Idaho_2006_0_0,3,6,0.5,-0.13313848865237943,-113.93,43.5648
Idaho,White,Female,2007,Idaho_2007_0_0,2,8,0.25,-0.7642774446832921,-113.93,43.5648
Idaho,White,Female,2008,Idaho_2008_0_0,0,5,0,-1.2926869233092286,-113.93,43.5648
Idaho,White,Female,2009,Idaho_2009_0_0,0,10,0,-1.6652031131742198,-113.93,43.5648
Idaho,White,Female,2010,Idaho_2010_0_0,0,1,0,-1.8494466777934175,-113.93,43.5648
Idaho,White,Female,2011,Idaho_2011_0_0,0,7,0,-1.835487033330064,-113.93,43.5648
Idaho,White,Female,2012,Idaho_2012_0_0,0,5,0,-1.6324344879901362,-113.93,43.5648
Idaho,White,Female,2013,Idaho_2013_0_0,0,8,0,-1.2638466826178179,-113.93,43.5648
Idaho,White,Female,2014,Idaho_2014_0_0,3,9,0.33333333333333337,-0.7653981203580947,-113.93,43.5648
Idaho,White,Female,2015,Idaho_2015_0_0,2,4,0.5,-0.18494224285099398,-113.93,43.5648
Idaho,White,Female,2016,Idaho_2016_0_0,4,6,0.6666666666666666,0.41841806113368163,-113.93,43.5648
Idaho,White,Female,2017,Idaho_2017_0_0,3,5,0.6,0.9802459150171233,-113.93,43.5648
Idaho,White,Female,2018,Idaho_2018_0_0,7,8,0.875,1.4425394416438966,-113.93,43.5648
Idaho,White,Female,2019,Idaho_2019_0_0,6,7,0.8571428571428571,1.7673806964744634,-113.93,43.5648
Idaho,White,Female,2020,Idaho_2020_0_0,8,8,1,1.9455424780090296,-113.93,43.5648
Idaho,White,Female,2021,Idaho_2021_0_0,7,8,0.875,1.9946362598791871,-113.93,43.5648
Idaho,White,Female,2022,Idaho_2022_0_0,6,6,1,1.9469558649193195,-113.93,43.5648
Idaho,White,Female,2023,Idaho_2023_0_0,8,8,1,1.833385861038819,-113.93,43.5648
Idaho,White,Female,2024,Idaho_2024_0_0,6,6,1,1.672347817857759,-113.93,43.5648
Idaho,White,Male,2000,Idaho_2000_1_0,11,11,1,1.675941619060065,-113.93,43.5648
Idaho,White,Male,2001,Idaho_2001_1_0,6,6,1,1.702668322634817,-113.93,43.5648
Idaho,White,Male,2002,Idaho_2002_1_0,5,5,1,1.5995797679544075,-113.93,43.5648
Idaho,White,Male,2003,Idaho_2003_1_0,10,10,1,1.3403107461398442,-113.93,43.5648
Idaho,White,Male,2004,Idaho_2004_1_0,7,9,0.7777777777777778,0.9338140645869422,-113.93,43.5648
Idaho,White,Male,2005,Idaho_2005_1_0,5,6,0.8333333333333334,0.4258550723674753,-113.93,43.5648
Idaho,White,Male,2006,Idaho_2006_1_0,2,6,0.33333333333333337,-0.10857843165327685,-113.93,43.5648
Idaho,White,Male,2007,Idaho_2007_1_0,5,7,0.7142857142857143,-0.5814607466655006,-113.93,43.5648
Idaho,White,Male,2008,Idaho_2008_1_0,4,12,0.33333333333333337,-0.9132967637889225,-113.93,43.5648
Idaho,White,Male,2009,Idaho_2009_1_0,1,11,0.0909090909090909,-1.053623852665631,-113.93,43.5648
Idaho,White,Male,2010,Idaho_2010_1_0,1,11,0.0909090909090909,-0.9929349380579304,-113.93,43.5648
Idaho,White,Male,2011,Idaho_2011_1_0,0,6,0,-0.7613402586474445,-113.93,43.5648
Idaho,White,Male,2012,Idaho_2012_1_0,3,8,0.375,-0.41503805769389157,-113.93,43.5648
Idaho,White,Male,2013,Idaho_2013_1_0,4,7,0.5714285714285714,-0.017259054884886636,-113.93,43.5648
Idaho,White,Male,2014,Idaho_2014_1_0,1,1,1,0.37730287140725666,-113.93,43.5648
Idaho,White,Male,2015,Idaho_2015_1_0,6,10,0.6,0.7278942795498871,-113.93,43.5648
Idaho,White,Male,2016,Idaho_2016_1_0,7,8,0.875,1.0024219848567073,-113.93,43.5648
Idaho,White,Male,2017,Idaho_2017_1_0,7,7,1,1.1679881946469157,-113.93,43.5648
Idaho,White,Male,2018,Idaho_2018_1_0,5,6,0.8333333333333334,1.187408910261746,-113.93,43.5648
Idaho,White,Male,2019,Idaho_2019_1_0,11,12,0.9166666666666666,1.02894296700884,-113.93,43.5648
Idaho,White,Male,2020,Idaho_2020_1_0,8,9,0.8888888888888888,0.6872923732894672,-113.93,43.5648
Idaho,White,Male,2021,Idaho_2021_1_0,4,9,0.4444444444444444,0.2038090853544953,-113.93,43.5648
Idaho,White,Male,2022,Idaho_2022_1_0,1,3,0.33333333333333337,-0.3297534300344384,-113.93,43.5648
Idaho,White,Male,2023,Idaho_2023_1_0,4,9,0.4444444444444444,-0.7924717372817319,-113.93,43.5648
Idaho,White,Male,2024,Idaho_2024_1_0,3,9,0.33333333333333337,-1.074364542647459,-113.93,43.5648
Illinois,Black,Female,2000,Illinois_2000_0_1,5,8,0.625,0.24026172874074136,-89.3776,40.0495
Illinois,Black,Female,2001,Illinois_2001_0_1,13,16,0.8125,0.5692629898654976,-89.3776,40.0495
Illinois,Black,Female,2002,Illinois_2002_0_1,14,16,0.875,0.9971467191222464,-89.3776,40.0495
Illinois,Black,Female,2003,Illinois_2003_0_1,12,12,1,1.4757835702532771,-89.3776,40.0495
Illinois,Black,Female,2004,Illinois_2004_0_1,12,13,0.9230769230769231,1.9299216714209857,-89.3776,40.0495
Illinois,Black,Female,2005,Illinois_2005_0_1,13,13,1,2.2746881166946418,-89.3776,40.0495
Illinois,Black,Female,2006,Illinois_2006_0_1,15,15,1,2.433864804133921,-89.3776,40.0495
Illinois,Black,Female,2007,Illinois_2007_0_1,11,11,1,2.355009002362544,-89.3776,40.0495
Illinois,Black,Female,2008,Illinois_2008_0_1,13,13,1,2.020463999982897,-89.3776,40.0495
Illinois,Black,Female,2009,Illinois_2009_0_1,8,8,1,1.453883793464923,-89.3776,40.0495
Illinois,Black,Female,2010,Illinois_2010_0_1,11,13,0.8461538461538461,0.7205129061560162,-89.3776,40.0495
Illinois,Black,Female,2011,Illinois_2011_0_1,8,17,0.47058823529411764,-0.08123976971294855,-89.3776,40.0495
Illinois,Black,Female,2012,Illinois_2012_0_1,3,13,0.23076923076923075,-0.8374614805913324,-89.3776,40.0495
Illinois,Black,Female,2013,Illinois_2013_0_1,1,17,0.0588235294117647,-1.4423781460363794,-89.3776,40.0495
Illinois,Black,Female,2014,Illinois_2014_0_1,1,12,0.08333333333333331,-1.82174072146373,-89.3776,40.0495
Illinois,Black,Female,2015,Illinois_2015_0_1,0,13,0,-1.949463152094217,-89.3776,40.0495
Illinois,Black,Female,2016,Illinois_2016_0_1,0,11,0,-1.8531996707216518,-89.3776,40.0495
Illinois,Black,Female,2017,Illinois_2017_0_1,1,10,0.1,-1.607474333840559,-89.3776,40.0495
Illinois,Black,Female,2018,Illinois_2018_0_1,1,11,0.0909090909090909,-1.3154587791101264,-89.3776,40.0495
Illinois,Black,Female,2019,Illinois_2019_0_1,4,16,0.25,-1.0827199763856763,-89.3776,40.0495
Illinois,Black,Female,2020,Illinois_2020_0_1,5,24,0.20833333333333331,-0.9887951506778696,-89.3776,40.0495
Illinois,Black,Female,2021,Illinois_2021_0_1,2,17,0.11764705882352938,-1.0647621023284537,-89.3776,40.0495
Illinois,Black,Female,2022,Illinois_2022_0_1,3,20,0.15,-1.285174424329456,-89.3776,40.0495
Illinois,Black,Female,2023,Illinois_2023_0_1,0,17,0,-1.5790182018331866,-89.3776,40.0495
Illinois,Black,Female,2024,Illinois_2024_0_1,1,12,0.08333333333333333,-1.85701963131348,-89.3776,40.0495
Illinois,Black,Male,2000,Illinois_2000_1_1,2,14,0.14285714285714288,-1.5710817042227598,-89.3776,40.0495
Illinois,Black,Male,2001,Illinois_2001_1_1,0,8,0,-2.0606386782425696,-89.3776,40.0495
Illinois,Black,Male,2002,Illinois_2002_1_1,0,13,0,-2.542776355329096,-89.3776,40.0495
Illinois,Black,Male,2003,Illinois_2003_1_1,0,16,0,-2.9140626487934314,-89.3776,40.0495
Illinois,Black,Male,2004,Illinois_2004_1_1,0,13,0,-3.1003074900226397,-89.3776,40.0495
Illinois,Black,Male,2005,Illinois_2005_1_1,0,17,0,-3.077397374651168,-89.3776,40.0495
Illinois,Black,Male,2006,Illinois_2006_1_1,0,16,0,-2.875373863783505,-89.3776,40.0495
Illinois,Black,Male,2007,Illinois_2007_1_1,0,15,0,-2.5631614838710783,-89.3776,40.0495
Illinois,Black,Male,2008,Illinois_2008_1_1,0,15,0,-2.2189238466398713,-89.3776,40.0495
Illinois,Black,Male,2009,Illinois_2009_1_1,0,21,0,-1.8981169335824861,-89.3776,40.0495
Illinois,Black,Male,2010,Illinois_2010_1_1,1,7,0.14285714285714288,-1.613977933826855,-89.3776,40.0495
Illinois,Black,Male,2011,Illinois_2011_1_1,1,13,0.07692307692307693,-1.3405725357441973,-89.3776,40.0495
Illinois,Black,Male,2012,Illinois_2012_1_1,0,14,0,-1.0375165287468735,-89.3776,40.0495
Illinois,Black,Male,2013,Illinois_2013_1_1,8,16,0.5,-0.6834636845215424,-89.3776,40.0495
Illinois,Black,Male,2014,Illinois_2014_1_1,9,18,0.5,-0.29960090194923594,-89.3776,40.0495
Illinois,Black,Male,2015,Illinois_2015_1_1,10,18,0.5555555555555556,0.05094612841779626,-89.3776,40.0495
Illinois,Black,Male,2016,Illinois_2016_1_1,17,22,0.7727272727272727,0.2888023716790638,-89.3776,40.0495
Illinois,Black,Male,2017,Illinois_2017_1_1,2,10,0.2,0.35617068931656976,-89.3776,40.0495
Illinois,Black,Male,2018,Illinois_2018_1_1,8,17,0.47058823529411764,0.24732917606017937,-89.3776,40.0495
Illinois,Black,Male,2019,Illinois_2019_1_1,6,13,0.4615384615384615,0.01673136857143729,-89.3776,40.0495
Illinois,Black,Male,2020,Illinois_2020_1_1,5,12,0.41666666666666663,-0.23836655541116175,-89.3776,40.0495
Illinois,Black,Male,2021,Illinois_2021_1_1,5,14,0.3571428571428571,-0.4116966754165011,-89.3776,40.0495
Illinois,Black,Male,2022,Illinois_2022_1_1,6,15,0.39999999999999997,-0.4232468891726195,-89.3776,40.0495
Illinois,Black,Male,2023,Illinois_2023_1_1,3,14,0.21428571428571427,-0.2430336634311128,-89.3776,40.0495
Illinois,Black,Male,2024,Illinois_2024_1_1,9,14,0.6428571428571429,0.10273471846274233,-89.3776,40.0495
Illinois,Other,Female,2000,Illinois_2000_0_2,18,43,0.41860465116279066,-0.02896483512891889,-89.3776,40.0495
Illinois,Other,Female,2001,Illinois_2001_0_2,35,60,0.5833333333333333,0.14328630834952294,-89.3776,40.0495
Illinois,Other,Female,2002,Illinois_2002_0_2,28,48,0.5833333333333333,0.2941926394785117,-89.3776,40.0495
Illinois,Other,Female,2003,Illinois_2003_0_2,37,57,0.6491228070175439,0.42780258189888937,-89.3776,40.0495
Illinois,Other,Female,2004,Illinois_2004_0_2,35,49,0.7142857142857142,0.544697077987915,-89.3776,40.0495
Illinois,Other,Female,2005,Illinois_2005_0_2,43,56,0.7678571428571429,0.6392745734316783,-89.3776,40.0495
Illinois,Other,Female,2006,Illinois_2006_0_2,40,52,0.7692307692307693,0.7021979187728014,-89.3776,40.0495
Illinois,Other,Female,2007,Illinois_2007_0_2,28,32,0.875,0.7253116344248793,-89.3776,40.0495
Illinois,Other,Female,2008,Illinois_2008_0_2,40,57,0.7017543859649122,0.7053618253692843,-89.3776,40.0495
Illinois,Other,Female,2009,Illinois_2009_0_2,40,54,0.7407407407407407,0.64434505713412,-89.3776,40.0495
Illinois,Other,Female,2010,Illinois_2010_0_2,37,52,0.7115384615384616,0.5470989714008015,-89.3776,40.0495
Illinois,Other,Female,2011,Illinois_2011_0_2,40,57,0.7017543859649122,0.4189421033876611,-89.3776,40.0495
Illinois,Other,Female,2012,Illinois_2012_0_2,49,73,0.6712328767123288,0.26623752306486576,-89.3776,40.0495
Illinois,Other,Female,2013,Illinois_2013_0_2,27,52,0.5192307692307693,0.10037224011288262,-89.3776,40.0495
Illinois,Other,Female,2014,Illinois_2014_0_2,35,58,0.603448275862069,-0.057727665932195034,-89.3776,40.0495
Illinois,Other,Female,2015,Illinois_2015_0_2,20,52,0.38461538461538464,-0.17729474704840786,-89.3776,40.0495
Illinois,Other,Female,2016,Illinois_2016_0_2,16,42,0.38095238095238093,-0.2248879456153656,-89.3776,40.0495
Illinois,Other,Female,2017,Illinois_2017_0_2,18,38,0.4736842105263158,-0.1778569150494549,-89.3776,40.0495
Illinois,Other,Female,2018,Illinois_2018_0_2,26,54,0.4814814814814815,-0.038271765057096195,-89.3776,40.0495
Illinois,Other,Female,2019,Illinois_2019_0_2,24,49,0.4897959183673469,0.1602362075029118,-89.3776,40.0495
Illinois,Other,Female,2020,Illinois_2020_0_2,28,48,0.5833333333333333,0.35768475171366465,-89.3776,40.0495
Illinois,Other,Female,2021,Illinois_2021_0_2,35,49,0.7142857142857143,0.4844256350635709,-89.3776,40.0495
Illinois,Other,Female,2022,Illinois_2022_0_2,34,41,0.8292682926829269,0.4833569981194303,-89.3776,40.0495
Illinois,Other,Female,2023,Illinois_2023_0_2,24,41,0.5853658536585366,0.32919405578910804,-89.3776,40.0495
Illinois,Other,Female,2024,Illinois_2024_0_2,27,61,0.4426229508196721,0.0375534792424315,-89.3776,40.0495
Illinois,Other,Male,2000,Illinois_2000_1_2,19,56,0.3392857142857143,-0.20082886896328492,-89.3776,40.0495
Illinois,Other,Male,2001,Illinois_2001_1_2,31,40,0.775,0.357634593354196,-89.3776,40.0495
Illinois,Other,Male,2002,Illinois_2002_1_2,42,49,0.8571428571428571,0.943010109826467,-89.3776,40.0495
Illinois,Other,Male,2003,Illinois_2003_1_2,44,47,0.9361702127659575,1.4910574950566724,-89.3776,40.0495
Illinois,Other,Male,2004,Illinois_2004_1_2,61,61,1,1.9462509220629107,-89.3776,40.0495
Illinois,Other,Male,2005,Illinois_2005_1_2,62,63,0.9841269841269841,2.2692053344071628,-89.3776,40.0495
Illinois,Other,Male,2006,Illinois_2006_1_2,57,57,1,2.440704570215077,-89.3776,40.0495
Illinois,Other,Male,2007,Illinois_2007_1_2,50,50,1,2.4608461770658154,-89.3776,40.0495
Illinois,Other,Male,2008,Illinois_2008_1_2,60,60,1,2.3436583645586713,-89.3776,40.0495
Illinois,Other,Male,2009,Illinois_2009_1_2,54,55,0.9818181818181818,2.110242044717655,-89.3776,40.0495
Illinois,Other,Male,2010,Illinois_2010_1_2,50,54,0.9259259259259259,1.7847697493175483,-89.3776,40.0495
Illinois,Other,Male,2011,Illinois_2011_1_2,45,51,0.8823529411764706,1.3956161346769347,-89.3776,40.0495
Illinois,Other,Male,2012,Illinois_2012_1_2,38,45,0.8444444444444444,0.9791506196799453,-89.3776,40.0495
Illinois,Other,Male,2013,Illinois_2013_1_2,32,49,0.653061224489796,0.5799052041368168,-89.3776,40.0495
Illinois,Other,Male,2014,Illinois_2014_1_2,34,58,0.5862068965517241,0.24186483973985548,-89.3776,40.0495
Illinois,Other,Male,2015,Illinois_2015_1_2,22,47,0.46808510638297873,-0.007971379629151157,-89.3776,40.0495
Illinois,Other,Male,2016,Illinois_2016_1_2,16,42,0.38095238095238093,-0.17511776577366825,-89.3776,40.0495
Illinois,Other,Male,2017,Illinois_2017_1_2,22,61,0.3606557377049181,-0.30102316521439954,-89.3776,40.0495
Illinois,Other,Male,2018,Illinois_2018_1_2,13,43,0.3023255813953488,-0.44842356346527684,-89.3776,40.0495
Illinois,Other,Male,2019,Illinois_2019_1_2,10,46,0.21739130434782608,-0.672794472652739,-89.3776,40.0495
Illinois,Other,Male,2020,Illinois_2020_1_2,1,43,0.023255813953488358,-0.9926107745782972,-89.3776,40.0495
Illinois,Other,Male,2021,Illinois_2021_1_2,6,52,0.11538461538461536,-1.3728662968068976,-89.3776,40.0495
Illinois,Other,Male,2022,Illinois_2022_1_2,3,60,0.04999999999999999,-1.7305553730496648,-89.3776,40.0495
Illinois,Other,Male,2023,Illinois_2023_1_2,2,48,0.04166666666666667,-1.961059663319318,-89.3776,40.0495
Illinois,Other,Male,2024,Illinois_2024_1_2,1,41,0.024390243902439015,-1.9754700934394525,-89.3776,40.0495
Illinois,White,Female,2000,Illinois_2000_0_0,78,114,0.6842105263157895,0.3393516695217917,-89.3776,40.0495
Illinois,White,Female,2001,Illinois_2001_0_0,76,129,0.5891472868217054,0.3698505421951446,-89.3776,40.0495
Illinois,White,Female,2002,Illinois_2002_0_0,66,117,0.5641025641025642,0.2538167469910311,-89.3776,40.0495
Illinois,White,Female,2003,Illinois_2003_0_0,58,103,0.5631067961165049,0.08060882028683414,-89.3776,40.0495
Illinois,White,Female,2004,Illinois_2004_0_0,73,130,0.5615384615384617,-0.06943650277158471,-89.3776,40.0495
Illinois,White,Female,2005,Illinois_2005_0_0,53,123,0.43089430894308944,-0.15021974800174984,-89.3776,40.0495
Illinois,White,Female,2006,Illinois_2006_0_0,46,111,0.4144144144144144,-0.15848634317675517,-89.3776,40.0495
Illinois,White,Female,2007,Illinois_2007_0_0,53,106,0.5,-0.1251299462040795,-89.3776,40.0495
Illinois,White,Female,2008,Illinois_2008_0_0,54,119,0.453781512605042,-0.09627594699030083,-89.3776,40.0495
Illinois,White,Female,2009,Illinois_2009_0_0,43,116,0.37068965517241387,-0.11432354133742122,-89.3776,40.0495
Illinois,White,Female,2010,Illinois_2010_0_0,49,118,0.4152542372881356,-0.20626392181847017,-89.3776,40.0495
Illinois,White,Female,2011,Illinois_2011_0_0,38,102,0.37254901960784315,-0.380388308943831,-89.3776,40.0495
Illinois,White,Female,2012,Illinois_2012_0_0,24,110,0.21818181818181814,-0.6276211214801155,-89.3776,40.0495
Illinois,White,Female,2013,Illinois_2013_0_0,16,118,0.13559322033898305,-0.9232470437215035,-89.3776,40.0495
Illinois,White,Female,2014,Illinois_2014_0_0,12,126,0.09523809523809522,-1.2280942102985772,-89.3776,40.0495
Illinois,White,Female,2015,Illinois_2015_0_0,4,117,0.03418803418803417,-1.491721164284221,-89.3776,40.0495
Illinois,White,Female,2016,Illinois_2016_0_0,4,103,0.03883495145631069,-1.660508311374308,-89.3776,40.0495
Illinois,White,Female,2017,Illinois_2017_0_0,5,112,0.044642857142857144,-1.6905662728353201,-89.3776,40.0495
Illinois,White,Female,2018,Illinois_2018_0_0,9,128,0.0703125,-1.561525155032764,-89.3776,40.0495
Illinois,White,Female,2019,Illinois_2019_0_0,9,115,0.07826086956521741,-1.285520442468042,-89.3776,40.0495
Illinois,White,Female,2020,Illinois_2020_0_0,22,109,0.20183486238532103,-0.9070528079691912,-89.3776,40.0495
Illinois,White,Female,2021,Illinois_2021_0_0,33,106,0.3113207547169811,-0.49290002070901,-89.3776,40.0495
Illinois,White,Female,2022,Illinois_2022_0_0,49,106,0.4622641509433963,-0.11505976177255461,-89.3776,40.0495
Illinois,White,Female,2023,Illinois_2023_0_0,65,118,0.5508474576271187,0.16771382975370716,-89.3776,40.0495
Illinois,White,Female,2024,Illinois_2024_0_0,66,104,0.6346153846153846,0.32368540657573924,-89.3776,40.0495
Illinois,White,Male,2000,Illinois_2000_1_0,14,119,0.1176470588235294,-1.1128993145030563,-89.3776,40.0495
Illinois,White,Male,2001,Illinois_2001_1_0,12,125,0.09599999999999995,-1.2533726188213408,-89.3776,40.0495
Illinois,White,Male,2002,Illinois_2002_1_0,12,133,0.09022556390977443,-1.3166514854868843,-89.3776,40.0495
Illinois,White,Male,2003,Illinois_2003_1_0,17,134,0.12686567164179102,-1.2674658961604826,-89.3776,40.0495
Illinois,White,Male,2004,Illinois_2004_1_0,18,117,0.1538461538461539,-1.078678081695663,-89.3776,40.0495
Illinois,White,Male,2005,Illinois_2005_1_0,27,121,0.2231404958677686,-0.7373449630904972,-89.3776,40.0495
Illinois,White,Male,2006,Illinois_2006_1_0,48,120,0.4,-0.25395430466276403,-89.3776,40.0495
Illinois,White,Male,2007,Illinois_2007_1_0,86,130,0.6615384615384615,0.3306147115894765,-89.3776,40.0495
Illinois,White,Male,2008,Illinois_2008_1_0,106,123,0.8617886178861789,0.9473676797709273,-89.3776,40.0495
Illinois,White,Male,2009,Illinois_2009_1_0,111,117,0.9487179487179487,1.5134459048328763,-89.3776,40.0495
Illinois,White,Male,2010,Illinois_2010_1_0,124,125,0.992,1.953720381958372,-89.3776,40.0495
Illinois,White,Male,2011,Illinois_2011_1_0,121,122,0.9918032786885246,2.2197910615910703,-89.3776,40.0495
Illinois,White,Male,2012,Illinois_2012_1_0,131,131,1,2.2971655017485793,-89.3776,40.0495
Illinois,White,Male,2013,Illinois_2013_1_0,126,129,0.9767441860465116,2.19798300964406,-89.3776,40.0495
Illinois,White,Male,2014,Illinois_2014_1_0,123,129,0.9534883720930233,1.9449864594107278,-89.3776,40.0495
Illinois,White,Male,2015,Illinois_2015_1_0,99,106,0.9339622641509434,1.5571928010209655,-89.3776,40.0495
Illinois,White,Male,2016,Illinois_2016_1_0,115,139,0.8273381294964028,1.0460640280222273,-89.3776,40.0495
Illinois,White,Male,2017,Illinois_2017_1_0,87,120,0.725,0.42421390997306513,-89.3776,40.0495
Illinois,White,Male,2018,Illinois_2018_1_0,49,119,0.411764705882353,-0.27880949454889536,-89.3776,40.0495
Illinois,White,Male,2019,Illinois_2019_1_0,24,134,0.1791044776119403,-1.0032614861814921,-89.3776,40.0495
Illinois,White,Male,2020,Illinois_2020_1_0,7,149,0.04697986577181206,-1.6572446990175127,-89.3776,40.0495
Illinois,White,Male,2021,Illinois_2021_1_0,2,106,0.01886792452830189,-2.1302179149980205,-89.3776,40.0495
Illinois,White,Male,2022,Illinois_2022_1_0,1,107,0.009345794392523362,-2.319824247476927,-89.3776,40.0495
Illinois,White,Male,2023,Illinois_2023_1_0,6,125,0.04799999999999999,-2.16397240064944,-89.3776,40.0495
Illinois,White,Male,2024,Illinois_2024_1_0,3,129,0.023255813953488354,-1.6664579801621917,-89.3776,40.0495
Indiana,Black,Female,2000,Indiana_2000_0_1,8,33,0.24242424242424243,-0.4663545025951631,-86.0808,40.0495
Indiana,Black,Female,2001,Indiana_2001_0_1,11,25,0.44000000000000006,-0.19894703465537988,-86.0808,40.0495
Indiana,Black,Female,2002,Indiana_2002_0_1,13,27,0.4814814814814815,0.07764292978806836,-86.0808,40.0495
