state,race,gender,education,year,group_id,Y,n,Y_bar,latent_group_pref,lon,lat
Kansas,Black,Male,Some College,2006,Kansas_2006_1_1_1,0,1,0,-0.8958719917293971,-98.1156,38.4204
Kansas,Black,Male,Some College,2007,Kansas_2007_1_1_1,0,3,0,-1.5804793391149816,-98.1156,38.4204
Kansas,Black,Male,Some College,2008,Kansas_2008_1_1_1,0,1,0,-2.132478878274041,-98.1156,38.4204
Kansas,Black,Male,Some College,2009,Kansas_2009_1_1_1,0,2,0,-2.505497389813943,-98.1156,38.4204
Kansas,Black,Male,Some College,2010,Kansas_2010_1_1_1,0,2,0,-2.6878380863625524,-98.1156,38.4204
Kansas,Black,Male,Some College,2011,Kansas_2011_1_1_1,0,1,0,-2.7027472422737477,-98.1156,38.4204
Kansas,Black,Male,Some College,2012,Kansas_2012_1_1_1,0,4,0,-2.5981184898946266,-98.1156,38.4204
Kansas,Black,Male,Some College,2014,Kansas_2014_1_1_1,0,2,0,-2.2331671491327207,-98.1156,38.4204
Kansas,Black,Male,Some College,2015,Kansas_2015_1_1_1,0,1,0,-2.027428987640803,-98.1156,38.4204
Kansas,Black,Male,Some College,2018,Kansas_2018_1_1_1,0,1,0,-1.229016456571547,-98.1156,38.4204
Kansas,Black,Male,Some College,2019,Kansas_2019_1_1_1,0,1,0,-0.9069653926951756,-98.1156,38.4204
Kansas,Black,Male,Some College,2020,Kansas_2020_1_1_1,0,2,0,-0.6222919953288246,-98.1156,38.4204
Kansas,Black,Male,Some College,2021,Kansas_2021_1_1_1,1,4,0.25,-0.4347115398383491,-98.1156,38.4204
Kansas,Black,Male,Some College,2023,Kansas_2023_1_1_1,2,2,1,-0.4714905662426427,-98.1156,38.4204
Kansas,Black,Male,Some College,2024,Kansas_2024_1_1_1,1,1,1,-0.6521134995494318,-98.1156,38.4204
Kansas,Other,Female,Bachelors,2000,Kansas_2000_0_2_2,0,1,0,0.25856009210375613,-98.1156,38.4204
Kansas,Other,Female,Bachelors,2001,Kansas_2001_0_2_2,1,1,1,-0.0187369838266787,-98.1156,38.4204
Kansas,Other,Female,Bachelors,2002,Kansas_2002_0_2_2,0,3,0,-0.2565429949433469,-98.1156,38.4204
Kansas,Other,Female,Bachelors,2003,Kansas_2003_0_2_2,1,1,1,-0.448940825259911,-98.1156,38.4204
Kansas,Other,Female,Bachelors,2004,Kansas_2004_0_2_2,1,3,0.33333333333333337,-0.6024390789398386,-98.1156,38.4204
Kansas,Other,Female,Bachelors,2005,Kansas_2005_0_2_2,1,1,1,-0.7227285707454463,-98.1156,38.4204
Kansas,Other,Female,Bachelors,2006,Kansas_2006_0_2_2,1,2,0.5,-0.8027628219071782,-98.1156,38.4204
Kansas,Other,Female,Bachelors,2007,Kansas_2007_0_2_2,0,2,0,-0.8194128619985976,-98.1156,38.4204
Kansas,Other,Female,Bachelors,2010,Kansas_2010_0_2_2,0,2,0,-0.2230653128296556,-98.1156,38.4204
Kansas,Other,Female,Bachelors,2011,Kansas_2011_0_2_2,0,2,0,0.18428566819780345,-98.1156,38.4204
Kansas,Other,Female,Bachelors,2012,Kansas_2012_0_2_2,1,2,0.5,0.6106122540419004,-98.1156,38.4204
Kansas,Other,Female,Bachelors,2013,Kansas_2013_0_2_2,1,1,1,0.9657259814997484,-98.1156,38.4204
Kansas,Other,Female,Bachelors,2014,Kansas_2014_0_2_2,1,2,0.5,1.1640905340663914,-98.1156,38.4204
Kansas,Other,Female,Bachelors,2015,Kansas_2015_0_2_2,1,1,1,1.1552561282775955,-98.1156,38.4204
Kansas,Other,Female,Bachelors,2016,Kansas_2016_0_2_2,2,2,1,0.9462559476223904,-98.1156,38.4204
Kansas,Other,Female,Bachelors,2018,Kansas_2018_0_2_2,2,2,1,0.23944165727705263,-98.1156,38.4204
Kansas,Other,Female,Bachelors,2019,Kansas_2019_0_2_2,1,4,0.25,-0.03529012706800751,-98.1156,38.4204
Kansas,Other,Female,Bachelors,2022,Kansas_2022_0_2_2,2,3,0.6666666666666666,0.24917551769525295,-98.1156,38.4204
Kansas,Other,Female,Bachelors,2023,Kansas_2023_0_2_2,1,3,0.33333333333333337,0.6428883477619166,-98.1156,38.4204
Kansas,Other,Female,Hs or Less,2000,Kansas_2000_0_2_0,2,2,1,0.4638710899690886,-98.1156,38.4204
Kansas,Other,Female,Hs or Less,2001,Kansas_2001_0_2_0,0,1,0,0.17684837081153543,-98.1156,38.4204
Kansas,Other,Female,Hs or Less,2002,Kansas_2002_0_2_0,1,3,0.33333333333333337,-0.0931282337878952,-98.1156,38.4204
Kansas,Other,Female,Hs or Less,2003,Kansas_2003_0_2_0,1,5,0.2,-0.33267439679181504,-98.1156,38.4204
Kansas,Other,Female,Hs or Less,2004,Kansas_2004_0_2_0,1,4,0.25,-0.539813628952385,-98.1156,38.4204
Kansas,Other,Female,Hs or Less,2005,Kansas_2005_0_2_0,0,4,0,-0.7147097208887749,-98.1156,38.4204
Kansas,Other,Female,Hs or Less,2006,Kansas_2006_0_2_0,1,6,0.16666666666666669,-0.8503846042687185,-98.1156,38.4204
Kansas,Other,Female,Hs or Less,2007,Kansas_2007_0_2_0,0,6,0,-0.9294226890185416,-98.1156,38.4204
Kansas,Other,Female,Hs or Less,2008,Kansas_2008_0_2_0,0,2,0,-0.929283100764442,-98.1156,38.4204
Kansas,Other,Female,Hs or Less,2009,Kansas_2009_0_2_0,0,5,0,-0.8343150170107206,-98.1156,38.4204
Kansas,Other,Female,Hs or Less,2010,Kansas_2010_0_2_0,0,2,0,-0.6492219265652871,-98.1156,38.4204
Kansas,Other,Female,Hs or Less,2011,Kansas_2011_0_2_0,0,3,0,-0.4075463945373011,-98.1156,38.4204
Kansas,Other,Female,Hs or Less,2012,Kansas_2012_0_2_0,4,6,0.6666666666666666,-0.16970331472559302,-98.1156,38.4204
Kansas,Other,Female,Hs or Less,2013,Kansas_2013_0_2_0,2,3,0.6666666666666666,-0.00821519717842387,-98.1156,38.4204
Kansas,Other,Female,Hs or Less,2014,Kansas_2014_0_2_0,2,2,1,0.0169273604747903,-98.1156,38.4204
Kansas,Other,Female,Hs or Less,2016,Kansas_2016_0_2_0,1,3,0.33333333333333337,-0.3752274572590091,-98.1156,38.4204
Kansas,Other,Female,Hs or Less,2017,Kansas_2017_0_2_0,0,3,0,-0.6801229923276969,-98.1156,38.4204
Kansas,Other,Female,Hs or Less,2018,Kansas_2018_0_2_0,0,4,0,-0.9252489393746364,-98.1156,38.4204
Kansas,Other,Female,Hs or Less,2019,Kansas_2019_0_2_0,0,1,0,-1.015253474476245,-98.1156,38.4204
Kansas,Other,Female,Hs or Less,2020,Kansas_2020_0_2_0,1,3,0.33333333333333337,-0.8954758727275787,-98.1156,38.4204
Kansas,Other,Female,Hs or Less,2021,Kansas_2021_0_2_0,1,3,0.33333333333333337,-0.5661550352565747,-98.1156,38.4204
Kansas,Other,Female,Hs or Less,2022,Kansas_2022_0_2_0,0,3,0,-0.07643933888650803,-98.1156,38.4204
Kansas,Other,Female,Hs or Less,2023,Kansas_2023_0_2_0,3,3,1,0.4959669256959877,-98.1156,38.4204
Kansas,Other,Female,Hs or Less,2024,Kansas_2024_0_2_0,1,2,0.5,1.068166578770994,-98.1156,38.4204
Kansas,Other,Female,Postgrad,2001,Kansas_2001_0_2_3,0,1,0,-0.13110035077210438,-98.1156,38.4204
Kansas,Other,Female,Postgrad,2002,Kansas_2002_0_2_3,0,1,0,-0.3438652293933833,-98.1156,38.4204
Kansas,Other,Female,Postgrad,2003,Kansas_2003_0_2_3,0,2,0,-0.5032200657571764,-98.1156,38.4204
Kansas,Other,Female,Postgrad,2005,Kansas_2005_0_2_3,0,1,0,-0.693683218169849,-98.1156,38.4204
Kansas,Other,Female,Postgrad,2006,Kansas_2006_0_2_3,0,2,0,-0.7295065774641991,-98.1156,38.4204
Kansas,Other,Female,Postgrad,2011,Kansas_2011_0_2_3,1,2,0.5,0.4227000662197693,-98.1156,38.4204
Kansas,Other,Female,Postgrad,2016,Kansas_2016_0_2_3,2,2,1,1.3323065656927395,-98.1156,38.4204
Kansas,Other,Female,Postgrad,2017,Kansas_2017_0_2_3,1,1,1,0.988178585462374,-98.1156,38.4204
Kansas,Other,Female,Postgrad,2018,Kansas_2018_0_2_3,2,2,1,0.5950197122915328,-98.1156,38.4204
Kansas,Other,Female,Postgrad,2020,Kansas_2020_0_2_3,2,3,0.6666666666666666,0.09364539407167066,-98.1156,38.4204
Kansas,Other,Female,Some College,2000,Kansas_2000_0_2_1,4,4,1,0.37838347240767217,-98.1156,38.4204
Kansas,Other,Female,Some College,2001,Kansas_2001_0_2_1,2,2,1,0.09260570735935586,-98.1156,38.4204
Kansas,Other,Female,Some College,2002,Kansas_2002_0_2_1,1,2,0.5,-0.16504205812910883,-98.1156,38.4204
Kansas,Other,Female,Some College,2003,Kansas_2003_0_2_1,3,3,1,-0.3859198708631751,-98.1156,38.4204
Kansas,Other,Female,Some College,2004,Kansas_2004_0_2_1,1,3,0.33333333333333337,-0.5730481271943029,-98.1156,38.4204
Kansas,Other,Female,Some College,2005,Kansas_2005_0_2_1,0,2,0,-0.7292255773258114,-98.1156,38.4204
Kansas,Other,Female,Some College,2006,Kansas_2006_0_2_1,0,2,0,-0.8461997728482157,-98.1156,38.4204
Kansas,Other,Female,Some College,2007,Kansas_2007_0_2_1,0,2,0,-0.9015956567968852,-98.1156,38.4204
Kansas,Other,Female,Some College,2008,Kansas_2008_0_2_1,0,4,0,-0.8659568359579544,-98.1156,38.4204
Kansas,Other,Female,Some College,2009,Kansas_2009_0_2_1,0,3,0,-0.7171298692179988,-98.1156,38.4204
Kansas,Other,Female,Some College,2010,Kansas_2010_0_2_1,1,2,0.5,-0.45598767411757335,-98.1156,38.4204
Kansas,Other,Female,Some College,2011,Kansas_2011_0_2_1,1,3,0.33333333333333337,-0.1167081374765273,-98.1156,38.4204
Kansas,Other,Female,Some College,2012,Kansas_2012_0_2_1,2,2,1,0.23407348804092176,-98.1156,38.4204
Kansas,Other,Female,Some College,2013,Kansas_2013_0_2_1,1,2,0.5,0.5119438136508825,-98.1156,38.4204
Kansas,Other,Female,Some College,2014,Kansas_2014_0_2_1,4,5,0.8,0.6408114925637116,-98.1156,38.4204
Kansas,Other,Female,Some College,2015,Kansas_2015_0_2_1,3,6,0.5,0.5818646155964858,-98.1156,38.4204
Kansas,Other,Female,Some College,2016,Kansas_2016_0_2_1,4,6,0.6666666666666666,0.35302221756821833,-98.1156,38.4204
Kansas,Other,Female,Some College,2017,Kansas_2017_0_2_1,0,1,0,0.02860088541821547,-98.1156,38.4204
Kansas,Other,Female,Some College,2018,Kansas_2018_0_2_1,0,1,0,-0.28280734360654486,-98.1156,38.4204
Kansas,Other,Female,Some College,2019,Kansas_2019_0_2_1,0,3,0,-0.4739047088313702,-98.1156,38.4204
Kansas,Other,Female,Some College,2020,Kansas_2020_0_2_1,2,4,0.5,-0.4728914244723748,-98.1156,38.4204
Kansas,Other,Female,Some College,2021,Kansas_2021_0_2_1,0,1,0,-0.26267646369855496,-98.1156,38.4204
Kansas,Other,Female,Some College,2022,Kansas_2022_0_2_1,0,2,0,0.12065639143579274,-98.1156,38.4204
Kansas,Other,Female,Some College,2023,Kansas_2023_0_2_1,0,1,0,0.6059470939365125,-98.1156,38.4204
Kansas,Other,Male,Bachelors,2000,Kansas_2000_1_2_2,1,2,0.5,0.9375570914767072,-98.1156,38.4204
Kansas,Other,Male,Bachelors,2001,Kansas_2001_1_2_2,2,2,1,0.5215021585261027,-98.1156,38.4204
Kansas,Other,Male,Bachelors,2002,Kansas_2002_1_2_2,2,4,0.5,0.09909677984355868,-98.1156,38.4204
Kansas,Other,Male,Bachelors,2003,Kansas_2003_1_2_2,1,2,0.5,-0.2897760055547382,-98.1156,38.4204
Kansas,Other,Male,Bachelors,2004,Kansas_2004_1_2_2,1,3,0.33333333333333337,-0.6021137293325589,-98.1156,38.4204
Kansas,Other,Male,Bachelors,2005,Kansas_2005_1_2_2,1,2,0.5,-0.7967687727870423,-98.1156,38.4204
Kansas,Other,Male,Bachelors,2006,Kansas_2006_1_2_2,0,2,0,-0.8417855293856473,-98.1156,38.4204
Kansas,Other,Male,Bachelors,2007,Kansas_2007_1_2_2,0,3,0,-0.7220976586415945,-98.1156,38.4204
Kansas,Other,Male,Bachelors,2008,Kansas_2008_1_2_2,0,1,0,-0.4450463021549937,-98.1156,38.4204
Kansas,Other,Male,Bachelors,2009,Kansas_2009_1_2_2,1,2,0.5,-0.04209325680705826,-98.1156,38.4204
Kansas,Other,Male,Bachelors,2010,Kansas_2010_1_2_2,1,1,1,0.43344716292264296,-98.1156,38.4204
Kansas,Other,Male,Bachelors,2011,Kansas_2011_1_2_2,1,2,0.5,0.9120789422964491,-98.1156,38.4204
Kansas,Other,Male,Bachelors,2012,Kansas_2012_1_2_2,2,3,0.6666666666666666,1.3168724711604134,-98.1156,38.4204
Kansas,Other,Male,Bachelors,2013,Kansas_2013_1_2_2,3,3,1,1.5752402856199783,-98.1156,38.4204
Kansas,Other,Male,Bachelors,2014,Kansas_2014_1_2_2,6,6,1,1.6327636175341729,-98.1156,38.4204
Kansas,Other,Male,Bachelors,2015,Kansas_2015_1_2_2,3,3,1,1.4659807618129028,-98.1156,38.4204
Kansas,Other,Male,Bachelors,2016,Kansas_2016_1_2_2,0,1,0,1.0894191156175752,-98.1156,38.4204
Kansas,Other,Male,Bachelors,2017,Kansas_2017_1_2_2,1,2,0.5,0.5529554631871916,-98.1156,38.4204
Kansas,Other,Male,Bachelors,2018,Kansas_2018_1_2_2,2,2,1,-0.07085152147920855,-98.1156,38.4204
Kansas,Other,Male,Bachelors,2019,Kansas_2019_1_2_2,0,1,0,-0.7053071829878943,-98.1156,38.4204
Kansas,Other,Male,Bachelors,2020,Kansas_2020_1_2_2,0,2,0,-1.2870109848490776,-98.1156,38.4204
Kansas,Other,Male,Bachelors,2021,Kansas_2021_1_2_2,0,5,0,-1.7756360424655433,-98.1156,38.4204
Kansas,Other,Male,Bachelors,2022,Kansas_2022_1_2_2,0,3,0,-2.1530387792307253,-98.1156,38.4204
Kansas,Other,Male,Bachelors,2023,Kansas_2023_1_2_2,0,4,0,-2.413692469835604,-98.1156,38.4204
Kansas,Other,Male,Hs or Less,2000,Kansas_2000_1_2_0,0,1,0,0.3036677055063882,-98.1156,38.4204
Kansas,Other,Male,Hs or Less,2001,Kansas_2001_1_2_0,2,3,0.6666666666666666,-0.11970023123698122,-98.1156,38.4204
Kansas,Other,Male,Hs or Less,2002,Kansas_2002_1_2_0,0,2,0,-0.547750646344239,-98.1156,38.4204
Kansas,Other,Male,Hs or Less,2003,Kansas_2003_1_2_0,1,1,1,-0.9424669649426572,-98.1156,38.4204
Kansas,Other,Male,Hs or Less,2004,Kansas_2004_1_2_0,1,6,0.16666666666666669,-1.264382574741839,-98.1156,38.4204
Kansas,Other,Male,Hs or Less,2005,Kansas_2005_1_2_0,0,3,0,-1.4758136282368275,-98.1156,38.4204
Kansas,Other,Male,Hs or Less,2006,Kansas_2006_1_2_0,0,3,0,-1.543802911093811,-98.1156,38.4204
Kansas,Other,Male,Hs or Less,2007,Kansas_2007_1_2_0,1,2,0.5,-1.4439111325076093,-98.1156,38.4204
Kansas,Other,Male,Hs or Less,2008,Kansas_2008_1_2_0,0,4,0,-1.1661010049782914,-98.1156,38.4204
Kansas,Other,Male,Hs or Less,2009,Kansas_2009_1_2_0,1,5,0.2,-0.7224191513993229,-98.1156,38.4204
Kansas,Other,Male,Hs or Less,2010,Kansas_2010_1_2_0,1,4,0.25,-0.15367906265940243,-98.1156,38.4204
Kansas,Other,Male,Hs or Less,2011,Kansas_2011_1_2_0,2,3,0.6666666666666666,0.4693835955269555,-98.1156,38.4204
Kansas,Other,Male,Hs or Less,2012,Kansas_2012_1_2_0,2,4,0.5,1.0544258748267352,-98.1156,38.4204
Kansas,Other,Male,Hs or Less,2013,Kansas_2013_1_2_0,5,5,1,1.5057847276283027,-98.1156,38.4204
Kansas,Other,Male,Hs or Less,2014,Kansas_2014_1_2_0,6,7,0.8571428571428571,1.7481764328036185,-98.1156,38.4204
Kansas,Other,Male,Hs or Less,2015,Kansas_2015_1_2_0,3,3,1,1.7472120297624176,-98.1156,38.4204
Kansas,Other,Male,Hs or Less,2016,Kansas_2016_1_2_0,4,5,0.8,1.5178920840564687,-98.1156,38.4204
Kansas,Other,Male,Hs or Less,2017,Kansas_2017_1_2_0,4,7,0.5714285714285714,1.116751114465034,-98.1156,38.4204
Kansas,Other,Male,Hs or Less,2018,Kansas_2018_1_2_0,5,7,0.7142857142857143,0.6206260183522675,-98.1156,38.4204
Kansas,Other,Male,Hs or Less,2019,Kansas_2019_1_2_0,1,2,0.5,0.10122832435934292,-98.1156,38.4204
Kansas,Other,Male,Hs or Less,2020,Kansas_2020_1_2_0,1,4,0.25,-0.3935577034133486,-98.1156,38.4204
Kansas,Other,Male,Hs or Less,2021,Kansas_2021_1_2_0,0,2,0,-0.8442689396749183,-98.1156,38.4204
Kansas,Other,Male,Hs or Less,2022,Kansas_2022_1_2_0,1,2,0.5,-1.249789238291755,-98.1156,38.4204
Kansas,Other,Male,Hs or Less,2023,Kansas_2023_1_2_0,0,6,0,-1.6089510721239275,-98.1156,38.4204
Kansas,Other,Male,Hs or Less,2024,Kansas_2024_1_2_0,0,2,0,-1.9041267440999252,-98.1156,38.4204
Kansas,Other,Male,Postgrad,2000,Kansas_2000_1_2_3,0,1,0,1.2704220152202144,-98.1156,38.4204
Kansas,Other,Male,Postgrad,2001,Kansas_2001_1_2_3,3,3,1,0.8694226131677444,-98.1156,38.4204
Kansas,Other,Male,Postgrad,2007,Kansas_2007_1_2_3,0,1,0,-0.41903718442714005,-98.1156,38.4204
Kansas,Other,Male,Postgrad,2008,Kansas_2008_1_2_3,1,1,1,-0.16764083674192087,-98.1156,38.4204
Kansas,Other,Male,Postgrad,2010,Kansas_2010_1_2_3,1,2,0.5,0.6041058643208436,-98.1156,38.4204
Kansas,Other,Male,Postgrad,2011,Kansas_2011_1_2_3,1,1,1,0.9947743692313852,-98.1156,38.4204
Kansas,Other,Male,Postgrad,2012,Kansas_2012_1_2_3,1,1,1,1.2945952492676849,-98.1156,38.4204
Kansas,Other,Male,Postgrad,2013,Kansas_2013_1_2_3,2,2,1,1.441740713949781,-98.1156,38.4204
Kansas,Other,Male,Postgrad,2014,Kansas_2014_1_2_3,1,2,0.5,1.39267560145742,-98.1156,38.4204
Kansas,Other,Male,Postgrad,2015,Kansas_2015_1_2_3,1,1,1,1.1310551392279182,-98.1156,38.4204
Kansas,Other,Male,Postgrad,2016,Kansas_2016_1_2_3,1,1,1,0.6735126384762112,-98.1156,38.4204
Kansas,Other,Male,Postgrad,2017,Kansas_2017_1_2_3,0,1,0,0.06889297720135557,-98.1156,38.4204
Kansas,Other,Male,Postgrad,2019,Kansas_2019_1_2_3,0,1,0,-1.2858679283213748,-98.1156,38.4204
Kansas,Other,Male,Postgrad,2020,Kansas_2020_1_2_3,0,1,0,-1.8858631508278263,-98.1156,38.4204
Kansas,Other,Male,Postgrad,2021,Kansas_2021_1_2_3,0,1,0,-2.361768352998456,-98.1156,38.4204
Kansas,Other,Male,Some College,2000,Kansas_2000_1_2_1,2,3,0.6666666666666666,0.608657484712708,-98.1156,38.4204
Kansas,Other,Male,Some College,2001,Kansas_2001_1_2_1,2,2,1,0.1845077432073315,-98.1156,38.4204
Kansas,Other,Male,Some College,2002,Kansas_2002_1_2_1,1,4,0.25,-0.2429195460232055,-98.1156,38.4204
Kansas,Other,Male,Some College,2003,Kansas_2003_1_2_1,2,5,0.4,-0.633440742625925,-98.1156,38.4204
Kansas,Other,Male,Some College,2004,Kansas_2004_1_2_1,1,2,0.5,-0.9455989607425526,-98.1156,38.4204
Kansas,Other,Male,Some College,2005,Kansas_2005_1_2_1,0,6,0,-1.1407384692224758,-98.1156,38.4204
Kansas,Other,Male,Some College,2006,Kansas_2006_1_2_1,0,4,0,-1.187789888979246,-98.1156,38.4204
Kansas,Other,Male,Some College,2007,Kansas_2007_1_2_1,0,1,0,-1.0684988374484896,-98.1156,38.4204
Kansas,Other,Male,Some College,2008,Kansas_2008_1_2_1,0,1,0,-0.7826430460709275,-98.1156,38.4204
Kansas,Other,Male,Some College,2009,Kansas_2009_1_2_1,0,1,0,-0.35242930204388845,-98.1156,38.4204
Kansas,Other,Male,Some College,2010,Kansas_2010_1_2_1,0,1,0,0.1753375733352995,-98.1156,38.4204
Kansas,Other,Male,Some College,2011,Kansas_2011_1_2_1,1,1,1,0.7313134981852389,-98.1156,38.4204
Kansas,Other,Male,Some College,2012,Kansas_2012_1_2_1,0,1,0,1.2317962934804991,-98.1156,38.4204
Kansas,Other,Male,Some College,2013,Kansas_2013_1_2_1,1,1,1,1.593389830433955,-98.1156,38.4204
Kansas,Other,Male,Some College,2014,Kansas_2014_1_2_1,5,5,1,1.7514839410884042,-98.1156,38.4204
Kansas,Other,Male,Some College,2015,Kansas_2015_1_2_1,2,3,0.6666666666666666,1.6767602168164026,-98.1156,38.4204
Kansas,Other,Male,Some College,2016,Kansas_2016_1_2_1,2,2,1,1.3829613766333455,-98.1156,38.4204
Kansas,Other,Male,Some College,2017,Kansas_2017_1_2_1,2,2,1,0.921791331082598,-98.1156,38.4204
Kansas,Other,Male,Some College,2018,Kansas_2018_1_2_1,2,3,0.6666666666666666,0.3662475429616351,-98.1156,38.4204
Kansas,Other,Male,Some College,2019,Kansas_2019_1_2_1,0,1,0,-0.21099073952963093,-98.1156,38.4204
Kansas,Other,Male,Some College,2020,Kansas_2020_1_2_1,0,2,0,-0.7552371656975838,-98.1156,38.4204
Kansas,Other,Male,Some College,2021,Kansas_2021_1_2_1,1,4,0.25,-1.2366660716823503,-98.1156,38.4204
Kansas,Other,Male,Some College,2022,Kansas_2022_1_2_1,0,4,0,-1.6446788083007624,-98.1156,38.4204
Kansas,Other,Male,Some College,2023,Kansas_2023_1_2_1,0,3,0,-1.9739960438370387,-98.1156,38.4204
Kansas,Other,Male,Some College,2024,Kansas_2024_1_2_1,0,4,0,-2.210782931695511,-98.1156,38.4204
Kansas,White,Female,Bachelors,2000,Kansas_2000_0_0_2,0,2,0,-1.5928726701293037,-98.1156,38.4204
Kansas,White,Female,Bachelors,2001,Kansas_2001_0_0_2,1,4,0.25,-1.3631467351910376,-98.1156,38.4204
Kansas,White,Female,Bachelors,2002,Kansas_2002_0_0_2,3,9,0.33333333333333337,-1.0183788282632398,-98.1156,38.4204
Kansas,White,Female,Bachelors,2003,Kansas_2003_0_0_2,1,6,0.16666666666666666,-0.6689019650152779,-98.1156,38.4204
Kansas,White,Female,Bachelors,2004,Kansas_2004_0_0_2,2,3,0.6666666666666666,-0.44179951132391704,-98.1156,38.4204
Kansas,White,Female,Bachelors,2005,Kansas_2005_0_0_2,1,10,0.1,-0.4388574886391616,-98.1156,38.4204
Kansas,White,Female,Bachelors,2006,Kansas_2006_0_0_2,0,11,0,-0.6991593467065914,-98.1156,38.4204
Kansas,White,Female,Bachelors,2007,Kansas_2007_0_0_2,1,8,0.125,-1.1808945779373412,-98.1156,38.4204
Kansas,White,Female,Bachelors,2008,Kansas_2008_0_0_2,0,5,0,-1.771754078934754,-98.1156,38.4204
Kansas,White,Female,Bachelors,2009,Kansas_2009_0_0_2,0,6,0,-2.326768966167017,-98.1156,38.4204
Kansas,White,Female,Bachelors,2010,Kansas_2010_0_0_2,0,9,0,-2.7203296164621165,-98.1156,38.4204
Kansas,White,Female,Bachelors,2011,Kansas_2011_0_0_2,0,6,0,-2.891363708389892,-98.1156,38.4204
Kansas,White,Female,Bachelors,2012,Kansas_2012_0_0_2,0,3,0,-2.8621422436164563,-98.1156,38.4204
Kansas,White,Female,Bachelors,2013,Kansas_2013_0_0_2,0,10,0,-2.722206992959376,-98.1156,38.4204
Kansas,White,Female,Bachelors,2014,Kansas_2014_0_0_2,0,2,0,-2.5846395427444517,-98.1156,38.4204
Kansas,White,Female,Bachelors,2015,Kansas_2015_0_0_2,0,5,0,-2.5347066224875388,-98.1156,38.4204
Kansas,White,Female,Bachelors,2016,Kansas_2016_0_0_2,0,6,0,-2.594344077699886,-98.1156,38.4204
Kansas,White,Female,Bachelors,2017,Kansas_2017_0_0_2,0,8,0,-2.717992940244861,-98.1156,38.4204
Kansas,White,Female,Bachelors,2018,Kansas_2018_0_0_2,0,4,0,-2.819641346224785,-98.1156,38.4204
Kansas,White,Female,Bachelors,2019,Kansas_2019_0_0_2,0,5,0,-2.815640583994765,-98.1156,38.4204
Kansas,White,Female,Bachelors,2020,Kansas_2020_0_0_2,0,4,0,-2.661160242830278,-98.1156,38.4204
Kansas,White,Female,Bachelors,2021,Kansas_2021_0_0_2,0,2,0,-2.363703348936124,-98.1156,38.4204
Kansas,White,Female,Bachelors,2022,Kansas_2022_0_0_2,0,7,0,-1.9711156653070896,-98.1156,38.4204
Kansas,White,Female,Bachelors,2023,Kansas_2023_0_0_2,0,7,0,-1.545215538029798,-98.1156,38.4204
Kansas,White,Female,Bachelors,2024,Kansas_2024_0_0_2,1,9,0.11111111111111109,-1.1373924494184973,-98.1156,38.4204
Kansas,White,Female,Hs or Less,2000,Kansas_2000_0_0_0,0,15,0,-2.2716421808025076,-98.1156,38.4204
Kansas,White,Female,Hs or Less,2001,Kansas_2001_0_0_0,0,11,0,-2.0489187623516103,-98.1156,38.4204
Kansas,White,Female,Hs or Less,2002,Kansas_2002_0_0_0,0,5,0,-1.7009003196711372,-98.1156,38.4204
Kansas,White,Female,Hs or Less,2003,Kansas_2003_0_0_0,1,14,0.07142857142857145,-1.339846471554587,-98.1156,38.4204
Kansas,White,Female,Hs or Less,2004,Kansas_2004_0_0_0,4,13,0.3076923076923077,-1.0908827385692237,-98.1156,38.4204
Kansas,White,Female,Hs or Less,2005,Kansas_2005_0_0_0,2,8,0.25,-1.0500827473923209,-98.1156,38.4204
Kansas,White,Female,Hs or Less,2006,Kansas_2006_0_0_0,0,8,0,-1.2501035629394472,-98.1156,38.4204
Kansas,White,Female,Hs or Less,2007,Kansas_2007_0_0_0,3,14,0.21428571428571427,-1.6466972914109972,-98.1156,38.4204
Kansas,White,Female,Hs or Less,2008,Kansas_2008_0_0_0,0,11,0,-2.132572812978651,-98.1156,38.4204
Kansas,White,Female,Hs or Less,2009,Kansas_2009_0_0_0,0,7,0,-2.5746361230408414,-98.1156,38.4204
Kansas,White,Female,Hs or Less,2010,Kansas_2010_0_0_0,0,12,0,-2.8608924204047725,-98.1156,38.4204
Kansas,White,Female,Hs or Less,2011,Kansas_2011_0_0_0,0,8,0,-2.938739236509072,-98.1156,38.4204
Kansas,White,Female,Hs or Less,2012,Kansas_2012_0_0_0,0,9,0,-2.8294731387745737,-98.1156,38.4204
Kansas,White,Female,Hs or Less,2013,Kansas_2013_0_0_0,0,10,0,-2.6133881678550193,-98.1156,38.4204
Kansas,White,Female,Hs or Less,2014,Kansas_2014_0_0_0,0,14,0,-2.39205512581168,-98.1156,38.4204
Kansas,White,Female,Hs or Less,2015,Kansas_2015_0_0_0,0,8,0,-2.244196197141819,-98.1156,38.4204
Kansas,White,Female,Hs or Less,2016,Kansas_2016_0_0_0,0,10,0,-2.194643759415788,-98.1156,38.4204
Kansas,White,Female,Hs or Less,2017,Kansas_2017_0_0_0,0,9,0,-2.209932148546659,-98.1156,38.4204
Kansas,White,Female,Hs or Less,2018,Kansas_2018_0_0_0,0,5,0,-2.221056414889643,-98.1156,38.4204
Kansas,White,Female,Hs or Less,2019,Kansas_2019_0_0_0,0,5,0,-2.1601661741201537,-98.1156,38.4204
Kansas,White,Female,Hs or Less,2020,Kansas_2020_0_0_0,0,9,0,-1.9914951347432697,-98.1156,38.4204
